67.7406  0.302321  4.49628  24.2687  3.12398  0.0681704
51.6994  0.304256  9.76821  32.0589  5.98303  0.186156
25.3492  4.19401  17.7793  42.8181  9.68256  0.176962
20.547  8.33318  23.2189  34.9027  12.8354  0.162769
8.17673  6.56199  44.8425  28.7084  11.5205  0.189883
4.3211  6.14549  51.2385  22.4463  15.4808  0.367826
1.49446  9.30313  49.5364  20.5528  18.4059  0.707276
0.677481  19.5434  49.0147  11.4162  18.2154  1.13281
0.272963  42.3339  34.1915  5.12519  16.431  1.64546
0.0992495  68.0049  19.134  1.50935  9.83879  1.41367
