296972  344067  310464  358421
840924  912461  874201  950866
2.13983e+06  2.32686e+06  2.20193e+06  2.40663e+06
7.96462e+06  2.39178e+07  8.15425e+06  2.414e+07
3.59883e+07  6.07016e+07  3.66427e+07  6.13803e+07
