334476  1.7623e+06  349119  1.77729e+06
815996  3.10854e+06  851143  3.14955e+06
2.14821e+06  4.66559e+06  2.21066e+06  4.74715e+06
7.84002e+06  2.73879e+07  8.03129e+06  2.76097e+07
3.58164e+07  8.0125e+07  3.6476e+07  8.08113e+07
