30618.7  52954.2  5.5  453525  46869.8  127481  1419.33  2.66667  1711.67  714588
35891.2  68506.2  9.6  523632  55183.4  154771  1629.8  3.2  1919.4  841546
37155.4  75093.2  10.4  518113  54132.8  151662  1747.2  2.8  1743.2  839660
39476.4  83908.6  10  518727  52860  157847  1774.6  3  1904.2  856510
35060.2  96045.4  8.4  507272  51916  144310  1626.6  3.4  1721.2  837963
38126.4  112014  9.2  502997  51686.2  151754  1621.6  3.2  1742.4  859954
29579.8  122194  5.2  457792  49189.6  123923  1596.2  3  1229.2  785511
