63493.5  1.39937e+06  42.5  3.42913e+06  198023  1.30851e+06  26105.8  5.5  60092.2  6.48477e+06
78431.8  2.54496e+06  51  4.11703e+06  235726  1.64329e+06  31491.4  7  76522.6  8.72751e+06
117746  4.52711e+06  51.4  4.09226e+06  236700  1.63686e+06  31396  6.6  71503.2  1.07136e+07
119641  1.6405e+07  50  4.10957e+06  239282  1.60175e+06  31357.2  8  77183.4  2.25839e+07
115838  2.86329e+07  66.8  4.1266e+06  242763  1.55198e+06  31103.6  7.2  75999.2  3.47773e+07
120369  2.9582e+07  59.2  4.15427e+06  242770  1.52504e+06  31610  6.8  86754.4  3.57429e+07
123026  3.12987e+07  64  4.0815e+06  240035  1.56715e+06  31386.4  6.6  79007  3.74208e+07
