322772  1.82883e+06  336362  1.84142e+06
753187  3.04605e+06  779368  3.07376e+06
2.05889e+06  4.60917e+06  2.11913e+06  4.68492e+06
7.56076e+06  2.69439e+07  7.74795e+06  2.71593e+07
3.55189e+07  7.57525e+07  3.61676e+07  7.64249e+07
