351753  377637  364962  393604
745217  854342  780635  890781
2.1128e+06  2.35976e+06  2.17312e+06  2.43727e+06
7.57504e+06  2.3841e+07  7.76465e+06  2.4056e+07
3.54822e+07  6.0348e+07  3.61301e+07  6.10204e+07
