299836  327740  313220  343245
822472  908361  860195  951989
2.16301e+06  2.46138e+06  2.2274e+06  2.54583e+06
7.78123e+06  2.40901e+07  7.9744e+06  2.43105e+07
3.59145e+07  6.05766e+07  3.65783e+07  6.12693e+07
