259111  292602  266151  301529
857594  908917  882972  939374
2.73705e+06  2.81524e+06  2.80314e+06  2.90478e+06
1.03732e+07  1.41906e+07  1.05723e+07  1.44211e+07
4.94422e+07  4.65299e+07  5.01154e+07  4.72333e+07
