350397  389665  364786  403385
803547  897677  829216  925804
2.11379e+06  2.21746e+06  2.1735e+06  2.28654e+06
7.56475e+06  2.3655e+07  7.75107e+06  2.38674e+07
3.53663e+07  6.02069e+07  3.60214e+07  6.08929e+07
