421410  488536  492385  559025
917250  1.07285e+06  1.13875e+06  1.29096e+06
2.48379e+06  2.896e+06  3.28022e+06  3.68851e+06
8.42594e+06  2.01545e+07  1.11193e+07  2.28677e+07
3.70968e+07  5.24664e+07  4.80797e+07  6.33663e+07
