417402  530731  499041  609165
923606  1.24048e+06  1.12926e+06  1.47648e+06
2.55813e+06  3.32948e+06  3.35929e+06  4.14149e+06
8.57075e+06  2.08201e+07  1.12682e+07  2.35625e+07
3.94192e+07  5.69595e+07  5.03997e+07  6.80752e+07
