480787  510356  699076  733113
1.34793e+06  1.38762e+06  1.94281e+06  1.98783e+06
4.05876e+06  4.04936e+06  6.12392e+06  6.15244e+06
1.58926e+07  1.57718e+07  2.26194e+07  2.24974e+07
7.44346e+07  6.05088e+07  1.02158e+08  8.79505e+07
