521202  546850  713812  751228
1.4968e+06  1.49694e+06  2.15043e+06  2.12488e+06
4.4109e+06  4.49844e+06  6.69994e+06  6.76562e+06
1.80064e+07  1.77082e+07  2.57473e+07  2.53498e+07
7.96521e+07  6.77929e+07  1.0893e+08  9.79665e+07
