419085  428397  495213  505197
1.0329e+06  1.05875e+06  1.34171e+06  1.36841e+06
3.06414e+06  3.11858e+06  4.19627e+06  4.26329e+06
1.13832e+07  1.33059e+07  1.58594e+07  1.774e+07
5.94566e+07  4.70286e+07  7.76097e+07  6.50296e+07
