425002  467558  497170  541228
936232  1.01672e+06  1.20337e+06  1.26064e+06
2.43078e+06  2.6721e+06  3.24566e+06  3.48222e+06
9.11323e+06  2.04771e+07  1.19957e+07  2.33797e+07
4.821e+07  5.53083e+07  6.00965e+07  6.72154e+07
