444100  478498  540036  566590
998854  1.02159e+06  1.23731e+06  1.2413e+06
2.46042e+06  2.87236e+06  3.2713e+06  3.67746e+06
8.57475e+06  2.00542e+07  1.13614e+07  2.27672e+07
3.71516e+07  5.10596e+07  4.81065e+07  6.19557e+07
