1.98288e+06  1.99575e+06  2.86025e+06  2.88131e+06
6.47677e+06  6.35e+06  9.62229e+06  9.50157e+06
2.38598e+07  2.27875e+07  3.62424e+07  3.51028e+07
1.03266e+08  8.97249e+07  1.51464e+08  1.38234e+08
5.08772e+08  3.80397e+08  7.06877e+08  5.78846e+08
