315875  385407  329309  398509
763137  918192  789312  948004
2.15538e+06  2.23068e+06  2.21684e+06  2.30658e+06
7.63883e+06  2.38452e+07  7.82889e+06  2.4068e+07
3.54377e+07  6.02352e+07  3.60955e+07  6.09085e+07
